ORIGIN_AIRPORT_ID,ORIGIN_STATE_ABR,CODE,NAME,AIRLINE_ID,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE,Description,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20422.0,Sun Country Airlines d/b/a MN Airlines,614,Boeing 737-800,,,,,,,1.0,,,1.0,,,2.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19977.0,United Air Lines Inc.,622,Boeing 757-200,0.0,,,,,,,,,,1.0,,1.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19790.0,Delta Air Lines Inc.,622,Boeing 757-200,,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,9.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19977.0,United Air Lines Inc.,623,Boeing 757-300,,,,,,,,,,9.0,,,9.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19977.0,United Air Lines Inc.,627,Boeing 777-200ER/200LR/233LR,,,,,,,,,,1.0,,,1.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,,1.0,,,,,,2.0,,,,,3.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20304.0,SkyWest Airlines Inc.,631,Canadair RJ-700,16.0,8.0,123.0,16.0,4.0,10.0,10.0,12.0,2.0,,3.0,66.0,270.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20363.0,Endeavor Air Inc.,631,Canadair RJ-700,,,,,,,,1.0,,,,,1.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19930.0,Alaska Airlines Inc.,634,Boeing 737-900,2.0,,5.0,10.0,26.0,16.0,14.0,10.0,22.0,14.0,23.0,14.0,156.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19977.0,United Air Lines Inc.,634,Boeing 737-900,15.0,5.0,7.0,38.0,27.0,8.0,10.0,17.0,26.0,16.0,33.0,60.0,262.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,45.0,44.0,58.0,55.0,52.0,44.0,34.0,33.0,42.0,44.0,39.0,26.0,516.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,,,5.0,1.0,1.0,,,,,,,,7.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19687.0,Horizon Air,673,Embraer ERJ-175,21.0,19.0,19.0,16.0,18.0,20.0,26.0,26.0,19.0,,5.0,7.0,196.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20304.0,SkyWest Airlines Inc.,673,Embraer ERJ-175,278.0,238.0,328.0,293.0,225.0,163.0,121.0,118.0,64.0,36.0,24.0,41.0,1929.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20378.0,Mesa Airlines Inc.,673,Embraer ERJ-175,28.0,34.0,33.0,34.0,45.0,96.0,61.0,85.0,65.0,7.0,42.0,12.0,542.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20398.0,Envoy Air,673,Embraer ERJ-175,751.0,653.0,731.0,709.0,778.0,713.0,730.0,745.0,732.0,760.0,780.0,731.0,8813.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20452.0,Republic Airline,673,Embraer ERJ-175,8.0,,57.0,8.0,,4.0,,20.0,2.0,,,1.0,100.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20445.0,CommuteAir LLC dba CommuteAir,675,Embraer-145,2.0,1.0,1.0,8.0,1.0,1.0,,2.0,,2.0,1.0,,19.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20398.0,Envoy Air,675,Embraer-145,,,,,,,1.0,,,,,,1.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20398.0,Envoy Air,677,Embraer-Emb-170,12.0,16.0,2.0,1.0,,1.0,,,,,,,32.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20452.0,Republic Airline,677,Embraer-Emb-170,3.0,3.0,3.0,,,1.0,,0.0,1.0,,,,11.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20409.0,JetBlue Airways,678,Embraer 190,,4.0,3.0,10.0,,,1.0,1.0,,,,,19.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19790.0,Delta Air Lines Inc.,694,Airbus Industrie A320-100/200,78.0,77.0,113.0,131.0,132.0,197.0,227.0,234.0,209.0,214.0,202.0,141.0,1955.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19805.0,American Airlines Inc.,694,Airbus Industrie A320-100/200,96.0,95.0,88.0,39.0,155.0,238.0,227.0,174.0,176.0,222.0,101.0,120.0,1731.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19930.0,Alaska Airlines Inc.,694,Airbus Industrie A320-100/200,107.0,116.0,111.0,78.0,54.0,71.0,97.0,95.0,70.0,67.0,56.0,27.0,949.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19977.0,United Air Lines Inc.,694,Airbus Industrie A320-100/200,196.0,219.0,195.0,97.0,249.0,228.0,249.0,263.0,179.0,265.0,153.0,120.0,2413.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20368.0,Allegiant Air,694,Airbus Industrie A320-100/200,116.0,33.0,19.0,24.0,62.0,130.0,139.0,124.0,87.0,108.0,100.0,100.0,1042.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20409.0,JetBlue Airways,694,Airbus Industrie A320-100/200,125.0,104.0,131.0,116.0,83.0,77.0,63.0,62.0,59.0,92.0,80.0,72.0,1064.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20416.0,Spirit Air Lines,694,Airbus Industrie A320-100/200,102.0,90.0,100.0,67.0,79.0,82.0,91.0,90.0,91.0,129.0,121.0,91.0,1133.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20436.0,Frontier Airlines Inc.,694,Airbus Industrie A320-100/200,14.0,8.0,9.0,3.0,3.0,2.0,5.0,3.0,5.0,8.0,2.0,5.0,67.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19690.0,Hawaiian Airlines Inc.,696,Airbus Industrie A330-200,13.0,12.0,16.0,12.0,14.0,13.0,13.0,13.0,12.0,13.0,13.0,13.0,157.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19790.0,Delta Air Lines Inc.,698,Airbus Industrie A319,271.0,256.0,191.0,206.0,263.0,236.0,280.0,293.0,252.0,239.0,202.0,194.0,2883.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19805.0,American Airlines Inc.,698,Airbus Industrie A319,277.0,224.0,202.0,220.0,234.0,296.0,351.0,365.0,402.0,376.0,412.0,395.0,3754.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19977.0,United Air Lines Inc.,698,Airbus Industrie A319,188.0,182.0,163.0,110.0,118.0,134.0,155.0,163.0,204.0,177.0,130.0,178.0,1902.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20368.0,Allegiant Air,698,Airbus Industrie A319,7.0,59.0,109.0,109.0,82.0,29.0,34.0,13.0,1.0,4.0,7.0,7.0,461.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20416.0,Spirit Air Lines,698,Airbus Industrie A319,2.0,2.0,8.0,22.0,4.0,,,,,1.0,7.0,8.0,54.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19790.0,Delta Air Lines Inc.,699,Airbus Industrie A321/Lr,187.0,169.0,234.0,207.0,221.0,197.0,201.0,209.0,242.0,251.0,244.0,234.0,2596.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19805.0,American Airlines Inc.,699,Airbus Industrie A321/Lr,240.0,175.0,214.0,140.0,146.0,95.0,94.0,135.0,63.0,124.0,133.0,152.0,1711.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20409.0,JetBlue Airways,699,Airbus Industrie A321/Lr,5.0,,,1.0,1.0,,1.0,,,,,2.0,10.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20416.0,Spirit Air Lines,699,Airbus Industrie A321/Lr,2.0,6.0,1.0,6.0,18.0,29.0,29.0,31.0,54.0,31.0,22.0,30.0,259.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20436.0,Frontier Airlines Inc.,699,Airbus Industrie A321/Lr,1.0,1.0,2.0,5.0,18.0,4.0,,,,1.0,2.0,,34.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19805.0,American Airlines Inc.,721,Airbus Industrie A321-200n,22.0,19.0,5.0,37.0,52.0,6.0,3.0,6.0,4.0,3.0,15.0,38.0,210.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19930.0,Alaska Airlines Inc.,721,Airbus Industrie A321-200n,,3.0,,,,6.0,11.0,11.0,4.0,2.0,1.0,2.0,40.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20409.0,JetBlue Airways,721,Airbus Industrie A321-200n,,1.0,,,1.0,,,,2.0,,1.0,,5.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20436.0,Frontier Airlines Inc.,721,Airbus Industrie A321-200n,,,,,,,,,,,2.0,,2.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20416.0,Spirit Air Lines,722,Airbus Industrie A320-200n,33.0,32.0,36.0,23.0,33.0,10.0,3.0,3.0,7.0,9.0,22.0,15.0,226.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20436.0,Frontier Airlines Inc.,722,Airbus Industrie A320-200n,30.0,26.0,22.0,20.0,11.0,26.0,26.0,29.0,35.0,35.0,24.0,21.0,305.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19790.0,Delta Air Lines Inc.,723,A200-100 BD-500-1A10,116.0,79.0,237.0,292.0,255.0,162.0,110.0,101.0,91.0,97.0,103.0,137.0,1780.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19790.0,Delta Air Lines Inc.,724,A220-300 BD-500-1A11,3.0,,2.0,1.0,,34.0,3.0,,,17.0,26.0,15.0,101.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20409.0,JetBlue Airways,724,A220-300 BD-500-1A11,4.0,12.0,12.0,8.0,28.0,28.0,26.0,28.0,41.0,19.0,27.0,34.0,267.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19393.0,Southwest Airlines Co.,838,Boeing B737 Max 800,66.0,41.0,66.0,109.0,133.0,66.0,70.0,77.0,134.0,120.0,127.0,140.0,1149.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19805.0,American Airlines Inc.,838,Boeing B737 Max 800,86.0,74.0,85.0,15.0,7.0,57.0,65.0,42.0,9.0,,24.0,36.0,500.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19977.0,United Air Lines Inc.,838,Boeing B737 Max 800,2.0,1.0,10.0,30.0,24.0,11.0,4.0,2.0,12.0,5.0,13.0,34.0,148.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19977.0,United Air Lines Inc.,839,Boeing B737 Max 900,6.0,4.0,3.0,4.0,22.0,58.0,27.0,6.0,46.0,11.0,47.0,36.0,270.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19930.0,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,,12.0,18.0,26.0,29.0,42.0,47.0,48.0,52.0,274.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19930.0,Alaska Airlines Inc.,888,Boeing 737-900ER,5.0,,14.0,39.0,73.0,82.0,92.0,87.0,120.0,128.0,109.0,122.0,871.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19977.0,United Air Lines Inc.,888,Boeing 737-900ER,83.0,78.0,131.0,159.0,147.0,79.0,100.0,77.0,72.0,121.0,132.0,97.0,1276.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19790.0,Delta Air Lines Inc.,888,Boeing 737-900ER,,,2.0,2.0,,,1.0,1.0,,,,,6.0
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19805.0,American Airlines Inc.,889,B787-900 Dreamliner,,,,,1.0,,,,1.0,,,,2.0
11259,TX,DAL,"Dallas, TX: Dallas Love Field",21894.0,"ADVANCED AIR, LLC",449,Dornier 328,12.0,12.0,12.0,12.0,,,8.0,8.0,8.0,,,,72.0
11259,TX,DAL,"Dallas, TX: Dallas Love Field",19790.0,Delta Air Lines Inc.,608,Boeing 717-200,135.0,121.0,149.0,145.0,150.0,146.0,145.0,151.0,139.0,122.0,134.0,106.0,1643.0
11259,TX,DAL,"Dallas, TX: Dallas Love Field",19393.0,Southwest Airlines Co.,612,Boeing 737-700/700LR/Max 7,3141.0,2804.0,3234.0,2969.0,3118.0,2940.0,3033.0,2973.0,3214.0,3416.0,3248.0,2914.0,37004.0
11259,TX,DAL,"Dallas, TX: Dallas Love Field",19930.0,Alaska Airlines Inc.,612,Boeing 737-700/700LR/Max 7,1.0,,,,,,1.0,,,,,,2.0
11259,TX,DAL,"Dallas, TX: Dallas Love Field",19393.0,Southwest Airlines Co.,614,Boeing 737-800,1537.0,1248.0,1798.0,1755.0,1853.0,1951.0,2051.0,2074.0,1931.0,2035.0,2054.0,1970.0,22257.0
11259,TX,DAL,"Dallas, TX: Dallas Love Field",19930.0,Alaska Airlines Inc.,614,Boeing 737-800,3.0,1.0,1.0,5.0,8.0,2.0,,3.0,6.0,2.0,2.0,10.0,43.0
11259,TX,DAL,"Dallas, TX: Dallas Love Field",19930.0,Alaska Airlines Inc.,634,Boeing 737-900,,,,3.0,2.0,1.0,7.0,1.0,10.0,8.0,2.0,1.0,35.0
11259,TX,DAL,"Dallas, TX: Dallas Love Field",20304.0,SkyWest Airlines Inc.,673,Embraer ERJ-175,31.0,25.0,31.0,20.0,2.0,,,,,,,,109.0
11259,TX,DAL,"Dallas, TX: Dallas Love Field",19930.0,Alaska Airlines Inc.,694,Airbus Industrie A320-100/200,46.0,30.0,42.0,56.0,64.0,40.0,31.0,31.0,8.0,,11.0,3.0,362.0
11259,TX,DAL,"Dallas, TX: Dallas Love Field",19790.0,Delta Air Lines Inc.,698,Airbus Industrie A319,,2.0,1.0,,,,,,,,,,3.0
11259,TX,DAL,"Dallas, TX: Dallas Love Field",19930.0,Alaska Airlines Inc.,721,Airbus Industrie A321-200n,,1.0,,,1.0,,,,1.0,,,,3.0
11259,TX,DAL,"Dallas, TX: Dallas Love Field",19393.0,Southwest Airlines Co.,838,Boeing B737 Max 800,135.0,108.0,190.0,191.0,213.0,217.0,211.0,179.0,240.0,194.0,222.0,243.0,2343.0
11259,TX,DAL,"Dallas, TX: Dallas Love Field",19930.0,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,,,,,,5.0,11.0,10.0,14.0,40.0
11259,TX,DAL,"Dallas, TX: Dallas Love Field",19930.0,Alaska Airlines Inc.,888,Boeing 737-900ER,,1.0,,5.0,7.0,9.0,23.0,27.0,30.0,41.0,31.0,25.0,199.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20253.0,Cape Air,125,Cessna C-402/402A/402B,315.0,268.0,309.0,326.0,371.0,319.0,269.0,284.0,257.0,262.0,230.0,225.0,3435.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",21253.0,"Multi-Aero, Inc. d/b/a Air Choice One",415,Cessna C208B/Grand Caravan,120.0,56.0,53.0,50.0,53.0,52.0,52.0,54.0,49.0,52.0,17.0,18.0,626.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",21618.0,"Southern Airways Express, dba Mokulele Airlines",415,Cessna C208B/Grand Caravan,,,,,,,,,,,,47.0,47.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",21599.0,Boutique Air,458,Beechcraft Super King Air,0.0,17.0,,,,,,,,,,,17.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",21599.0,Boutique Air,479,Pilatus PC-12,,,22.0,22.0,26.0,,,,,,,,70.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20500.0,GoJet Airlines LLC d/b/a United Express,530,Bombardier CRJ550,246.0,179.0,207.0,234.0,236.0,257.0,240.0,212.0,221.0,233.0,232.0,183.0,2680.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19790.0,Delta Air Lines Inc.,608,Boeing 717-200,47.0,49.0,41.0,9.0,1.0,78.0,68.0,62.0,58.0,102.0,141.0,126.0,782.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19393.0,Southwest Airlines Co.,612,Boeing 737-700/700LR/Max 7,1326.0,1129.0,1525.0,1623.0,1784.0,1642.0,1748.0,1767.0,1537.0,1580.0,1420.0,1195.0,18276.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19977.0,United Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,2.0,,,2.0,,1.0,,,,2.0,,8.0,15.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19393.0,Southwest Airlines Co.,614,Boeing 737-800,802.0,750.0,1007.0,903.0,981.0,1157.0,1240.0,1261.0,1247.0,1377.0,1340.0,1250.0,13315.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19790.0,Delta Air Lines Inc.,614,Boeing 737-800,13.0,7.0,56.0,29.0,41.0,7.0,,,36.0,57.0,47.0,31.0,324.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19805.0,American Airlines Inc.,614,Boeing 737-800,187.0,153.0,196.0,209.0,277.0,171.0,192.0,228.0,227.0,193.0,288.0,285.0,2606.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19930.0,Alaska Airlines Inc.,614,Boeing 737-800,3.0,1.0,3.0,4.0,7.0,1.0,2.0,,4.0,,1.0,2.0,28.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19977.0,United Air Lines Inc.,614,Boeing 737-800,10.0,4.0,,1.0,,4.0,22.0,22.0,4.0,1.0,5.0,53.0,126.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20422.0,Sun Country Airlines d/b/a MN Airlines,614,Boeing 737-800,,,,,,,,,,,2.0,,2.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19790.0,Delta Air Lines Inc.,622,Boeing 757-200,,,,22.0,5.0,77.0,106.0,99.0,26.0,,,15.0,350.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19790.0,Delta Air Lines Inc.,623,Boeing 757-300,,,,,,1.0,,2.0,,,,,3.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19977.0,United Air Lines Inc.,623,Boeing 757-300,,,,,,,1.0,,,,,,1.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19977.0,United Air Lines Inc.,626,Boeing 767-300/300ER,,,,1.0,,,,,,,,,1.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20046.0,Air Wisconsin Airlines Corp,629,Canadair RJ-200ER /RJ-440,6.0,1.0,,27.0,56.0,4.0,,,24.0,,28.0,27.0,173.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,,1.0,5.0,8.0,1.0,3.0,3.0,,,,16.0,,37.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20304.0,SkyWest Airlines Inc.,631,Canadair RJ-700,8.0,27.0,53.0,36.0,19.0,47.0,,2.0,2.0,6.0,58.0,28.0,286.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20363.0,Endeavor Air Inc.,631,Canadair RJ-700,1.0,1.0,1.0,1.0,,1.0,3.0,,,4.0,1.0,,13.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20397.0,PSA Airlines Inc.,631,Canadair RJ-700,32.0,52.0,37.0,29.0,3.0,7.0,5.0,3.0,2.0,,4.0,2.0,176.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19930.0,Alaska Airlines Inc.,634,Boeing 737-900,11.0,6.0,8.0,3.0,7.0,6.0,5.0,7.0,5.0,6.0,4.0,1.0,69.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19977.0,United Air Lines Inc.,634,Boeing 737-900,,1.0,,,17.0,14.0,,,,,,,32.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,91.0,57.0,106.0,114.0,99.0,111.0,108.0,108.0,76.0,13.0,,29.0,912.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,129.0,110.0,133.0,127.0,129.0,113.0,118.0,108.0,149.0,128.0,123.0,140.0,1507.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,71.0,71.0,102.0,92.0,105.0,154.0,178.0,103.0,73.0,91.0,60.0,74.0,1174.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,,,,5.0,,,1.0,12.0,,,,1.0,19.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20304.0,SkyWest Airlines Inc.,673,Embraer ERJ-175,168.0,146.0,119.0,135.0,164.0,193.0,219.0,228.0,189.0,179.0,93.0,31.0,1864.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20398.0,Envoy Air,673,Embraer ERJ-175,87.0,72.0,109.0,110.0,117.0,120.0,149.0,121.0,133.0,123.0,146.0,154.0,1441.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20452.0,Republic Airline,673,Embraer ERJ-175,146.0,107.0,165.0,260.0,258.0,131.0,101.0,134.0,157.0,163.0,123.0,89.0,1834.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20378.0,Mesa Airlines Inc.,673,Embraer ERJ-175,,32.0,49.0,9.0,27.0,7.0,10.0,8.0,25.0,4.0,34.0,17.0,222.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20445.0,CommuteAir LLC dba CommuteAir,675,Embraer-145,50.0,56.0,83.0,27.0,4.0,42.0,14.0,1.0,26.0,66.0,57.0,75.0,501.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20398.0,Envoy Air,675,Embraer-145,,,,,,,,,,,,1.0,1.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20398.0,Envoy Air,677,Embraer-Emb-170,3.0,,,,1.0,,1.0,,,,,1.0,6.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20452.0,Republic Airline,677,Embraer-Emb-170,22.0,6.0,4.0,1.0,40.0,19.0,16.0,44.0,29.0,1.0,,,182.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19790.0,Delta Air Lines Inc.,694,Airbus Industrie A320-100/200,2.0,8.0,45.0,59.0,60.0,53.0,64.0,62.0,29.0,17.0,72.0,47.0,518.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19805.0,American Airlines Inc.,694,Airbus Industrie A320-100/200,67.0,58.0,77.0,11.0,27.0,32.0,34.0,38.0,13.0,10.0,3.0,2.0,372.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19977.0,United Air Lines Inc.,694,Airbus Industrie A320-100/200,38.0,24.0,38.0,31.0,9.0,3.0,2.0,,31.0,31.0,10.0,6.0,223.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20416.0,Spirit Air Lines,694,Airbus Industrie A320-100/200,65.0,45.0,64.0,31.0,13.0,24.0,33.0,31.0,25.0,29.0,22.0,21.0,403.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20436.0,Frontier Airlines Inc.,694,Airbus Industrie A320-100/200,8.0,4.0,4.0,10.0,12.0,4.0,2.0,4.0,4.0,9.0,9.0,5.0,75.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19790.0,Delta Air Lines Inc.,698,Airbus Industrie A319,57.0,41.0,84.0,107.0,70.0,78.0,66.0,60.0,55.0,67.0,41.0,53.0,779.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19805.0,American Airlines Inc.,698,Airbus Industrie A319,328.0,278.0,284.0,268.0,226.0,292.0,293.0,309.0,283.0,329.0,153.0,139.0,3182.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19977.0,United Air Lines Inc.,698,Airbus Industrie A319,36.0,25.0,31.0,46.0,24.0,3.0,,,17.0,31.0,44.0,81.0,338.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20416.0,Spirit Air Lines,698,Airbus Industrie A319,74.0,70.0,79.0,29.0,,,,,,,,,252.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19805.0,American Airlines Inc.,699,Airbus Industrie A321/Lr,30.0,30.0,39.0,7.0,1.0,41.0,33.0,30.0,36.0,32.0,58.0,47.0,384.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20436.0,Frontier Airlines Inc.,699,Airbus Industrie A321/Lr,47.0,37.0,62.0,37.0,31.0,63.0,77.0,81.0,69.0,69.0,48.0,47.0,668.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19790.0,Delta Air Lines Inc.,699,Airbus Industrie A321/Lr,,2.0,4.0,9.0,28.0,8.0,2.0,1.0,116.0,158.0,108.0,48.0,484.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20416.0,Spirit Air Lines,699,Airbus Industrie A321/Lr,,,,9.0,26.0,5.0,,,,6.0,9.0,9.0,64.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19805.0,American Airlines Inc.,721,Airbus Industrie A321-200n,,,1.0,,2.0,,,1.0,,2.0,,,6.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19930.0,Alaska Airlines Inc.,721,Airbus Industrie A321-200n,,,,,,2.0,,,,,,,2.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20436.0,Frontier Airlines Inc.,721,Airbus Industrie A321-200n,,,,,,,,,,3.0,,2.0,5.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20416.0,Spirit Air Lines,722,Airbus Industrie A320-200n,12.0,12.0,41.0,51.0,53.0,32.0,28.0,30.0,30.0,24.0,25.0,19.0,357.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20436.0,Frontier Airlines Inc.,722,Airbus Industrie A320-200n,21.0,24.0,32.0,34.0,50.0,34.0,27.0,25.0,47.0,42.0,33.0,41.0,410.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19790.0,Delta Air Lines Inc.,723,A200-100 BD-500-1A10,41.0,45.0,61.0,60.0,102.0,19.0,40.0,62.0,12.0,32.0,7.0,10.0,491.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19790.0,Delta Air Lines Inc.,724,A220-300 BD-500-1A11,,,3.0,5.0,22.0,27.0,7.0,,1.0,7.0,36.0,51.0,159.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19393.0,Southwest Airlines Co.,838,Boeing B737 Max 800,72.0,56.0,98.0,108.0,114.0,122.0,123.0,112.0,176.0,146.0,167.0,163.0,1457.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19805.0,American Airlines Inc.,838,Boeing B737 Max 800,4.0,1.0,23.0,3.0,5.0,1.0,4.0,5.0,17.0,6.0,,5.0,74.0
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19977.0,United Air Lines Inc.,838,Boeing B737 Max 800,,,,,,1.0,1.0,,,,,,2.0
