ORIGIN_AIRPORT_ID,ORIGIN_STATE_ABR,CODE,NAME,AIRLINE_ID,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE,Description,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",19977.0,United Air Lines Inc.,694,Airbus Industrie A320-100/200,661.0,753.0,629.0,86.0,197.0,210.0,148.0,191.0,179.0,282.0,199.0,312.0,3847.0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",20409.0,JetBlue Airways,694,Airbus Industrie A320-100/200,52.0,48.0,49.0,23.0,4.0,,35.0,21.0,16.0,35.0,24.0,7.0,314.0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",20416.0,Spirit Air Lines,694,Airbus Industrie A320-100/200,165.0,147.0,128.0,53.0,,56.0,353.0,255.0,123.0,156.0,177.0,247.0,1860.0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",20436.0,Frontier Airlines Inc.,694,Airbus Industrie A320-100/200,3.0,2.0,2.0,,,8.0,37.0,47.0,47.0,28.0,28.0,39.0,241.0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",19790.0,Delta Air Lines Inc.,698,Airbus Industrie A319,2.0,,,,1.0,2.0,1.0,28.0,8.0,,1.0,23.0,66.0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",19805.0,American Airlines Inc.,698,Airbus Industrie A319,216.0,179.0,215.0,112.0,118.0,84.0,223.0,212.0,133.0,176.0,106.0,67.0,1841.0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",19977.0,United Air Lines Inc.,698,Airbus Industrie A319,984.0,826.0,503.0,111.0,232.0,208.0,359.0,271.0,160.0,250.0,238.0,297.0,4439.0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",20416.0,Spirit Air Lines,698,Airbus Industrie A319,50.0,67.0,92.0,83.0,31.0,52.0,,,5.0,,,,380.0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",19790.0,Delta Air Lines Inc.,699,Airbus Industrie A321/Lr,16.0,31.0,1.0,1.0,,,,1.0,,,1.0,3.0,54.0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",19805.0,American Airlines Inc.,699,Airbus Industrie A321/Lr,13.0,19.0,9.0,3.0,6.0,7.0,7.0,13.0,8.0,8.0,3.0,45.0,141.0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",20416.0,Spirit Air Lines,699,Airbus Industrie A321/Lr,186.0,217.0,268.0,50.0,,,170.0,141.0,81.0,19.0,63.0,68.0,1263.0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",20436.0,Frontier Airlines Inc.,699,Airbus Industrie A321/Lr,57.0,53.0,38.0,,,,6.0,,,1.0,2.0,10.0,167.0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",20409.0,JetBlue Airways,699,Airbus Industrie A321/Lr,,,,,,,1.0,1.0,,,,,2.0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",19805.0,American Airlines Inc.,721,Airbus Industrie A321-200n,,,1.0,,,1.0,,,,1.0,1.0,,4.0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",20409.0,JetBlue Airways,721,Airbus Industrie A321-200n,,,,,,,,,,,,2.0,2.0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",20416.0,Spirit Air Lines,722,Airbus Industrie A320-200n,137.0,89.0,49.0,12.0,1.0,28.0,59.0,54.0,74.0,139.0,158.0,111.0,911.0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",20436.0,Frontier Airlines Inc.,722,Airbus Industrie A320-200n,6.0,6.0,11.0,15.0,27.0,50.0,34.0,38.0,29.0,50.0,54.0,48.0,368.0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",19790.0,Delta Air Lines Inc.,723,A200-100 BD-500-1A10,296.0,278.0,243.0,37.0,32.0,51.0,87.0,88.0,106.0,123.0,107.0,102.0,1550.0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",19790.0,Delta Air Lines Inc.,724,A220-300 BD-500-1A11,,,,,,,,,,,9.0,,9.0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",19977.0,United Air Lines Inc.,837,Boeing 787-10 Dreamliner,,,3.0,,,,,,,,2.0,,5.0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",19977.0,United Air Lines Inc.,887,B787-800 Dreamliner,,,,,4.0,2.0,3.0,3.0,3.0,2.0,4.0,1.0,22.0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",19930.0,Alaska Airlines Inc.,888,Boeing 737-900ER,57.0,49.0,39.0,24.0,29.0,29.0,9.0,29.0,23.0,25.0,28.0,29.0,370.0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",19977.0,United Air Lines Inc.,888,Boeing 737-900ER,1179.0,968.0,932.0,249.0,101.0,148.0,352.0,569.0,563.0,562.0,738.0,745.0,7106.0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",19805.0,American Airlines Inc.,889,B787-900 Dreamliner,1.0,,,,,,,,,,,,1.0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",19977.0,United Air Lines Inc.,889,B787-900 Dreamliner,,,41.0,,17.0,15.0,32.0,30.0,29.0,18.0,20.0,26.0,228.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19790.0,Delta Air Lines Inc.,359,Airbus Industrie A350-900,1.0,,,,,1.0,,,1.0,5.0,2.0,3.0,13.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20500.0,GoJet Airlines LLC d/b/a United Express,530,Bombardier CRJ550,,,,16.0,3.0,,,,76.0,133.0,78.0,95.0,401.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19790.0,Delta Air Lines Inc.,608,Boeing 717-200,915.0,902.0,735.0,267.0,181.0,7.0,,,,215.0,212.0,230.0,3664.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19393.0,Southwest Airlines Co.,612,Boeing 737-700/700LR/Max 7,304.0,275.0,296.0,121.0,110.0,178.0,274.0,264.0,119.0,93.0,159.0,168.0,2361.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19977.0,United Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,31.0,14.0,1.0,,,,,,,28.0,,5.0,79.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19790.0,Delta Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,,,1.0,,,,,,,,,,1.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19930.0,Alaska Airlines Inc.,612,Boeing 737-700/700LR/Max 7,,,,,,,,,3.0,4.0,5.0,1.0,13.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19393.0,Southwest Airlines Co.,614,Boeing 737-800,78.0,77.0,75.0,61.0,76.0,74.0,30.0,118.0,126.0,124.0,122.0,102.0,1063.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19790.0,Delta Air Lines Inc.,614,Boeing 737-800,45.0,25.0,64.0,6.0,94.0,206.0,25.0,61.0,55.0,121.0,75.0,8.0,785.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19805.0,American Airlines Inc.,614,Boeing 737-800,188.0,174.0,167.0,85.0,56.0,59.0,145.0,136.0,55.0,92.0,12.0,38.0,1207.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19977.0,United Air Lines Inc.,614,Boeing 737-800,35.0,33.0,10.0,2.0,,,,,1.0,2.0,,5.0,88.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19930.0,Alaska Airlines Inc.,614,Boeing 737-800,,,,1.0,1.0,20.0,5.0,6.0,7.0,25.0,13.0,7.0,85.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19790.0,Delta Air Lines Inc.,622,Boeing 757-200,217.0,179.0,268.0,15.0,1.0,,30.0,333.0,362.0,371.0,341.0,214.0,2331.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19790.0,Delta Air Lines Inc.,623,Boeing 757-300,249.0,250.0,174.0,3.0,,,,29.0,23.0,28.0,131.0,223.0,1110.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19790.0,Delta Air Lines Inc.,624,Boeing 767-400/ER,1.0,,,,,,,59.0,14.0,1.0,1.0,113.0,189.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19790.0,Delta Air Lines Inc.,626,Boeing 767-300/300ER,1.0,3.0,25.0,2.0,5.0,17.0,6.0,,1.0,5.0,26.0,37.0,128.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19977.0,United Air Lines Inc.,626,Boeing 767-300/300ER,1.0,,,,,,,,,,,,1.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,1594.0,1417.0,1497.0,697.0,467.0,201.0,356.0,1092.0,768.0,748.0,812.0,852.0,10501.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20363.0,Endeavor Air Inc.,629,Canadair RJ-200ER /RJ-440,546.0,459.0,522.0,245.0,203.0,574.0,906.0,217.0,393.0,515.0,515.0,441.0,5536.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20397.0,PSA Airlines Inc.,629,Canadair RJ-200ER /RJ-440,1.0,1.0,1.0,,,,,,,,,,3.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20304.0,SkyWest Airlines Inc.,631,Canadair RJ-700,209.0,215.0,191.0,56.0,25.0,25.0,54.0,63.0,71.0,72.0,84.0,88.0,1153.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20363.0,Endeavor Air Inc.,631,Canadair RJ-700,82.0,337.0,335.0,0.0,,,,,53.0,318.0,255.0,215.0,1595.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20378.0,Mesa Airlines Inc.,631,Canadair RJ-700,72.0,79.0,76.0,5.0,28.0,30.0,7.0,29.0,27.0,54.0,54.0,50.0,511.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20397.0,PSA Airlines Inc.,631,Canadair RJ-700,34.0,42.0,26.0,3.0,1.0,27.0,68.0,32.0,46.0,9.0,40.0,48.0,376.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20500.0,GoJet Airlines LLC d/b/a United Express,631,Canadair RJ-700,361.0,235.0,265.0,5.0,,,,,,,,,866.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19930.0,Alaska Airlines Inc.,634,Boeing 737-900,,,,3.0,2.0,,1.0,1.0,,,,,7.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,1820.0,1719.0,1902.0,911.0,35.0,24.0,55.0,1071.0,754.0,673.0,621.0,629.0,10214.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,1115.0,991.0,1022.0,471.0,938.0,1282.0,2197.0,2246.0,2536.0,2066.0,1865.0,1647.0,18376.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,63.0,52.0,71.0,12.0,7.0,,14.0,45.0,29.0,44.0,72.0,78.0,487.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20500.0,GoJet Airlines LLC d/b/a United Express,638,Canadair CRJ 900,201.0,136.0,3.0,,,,,,,,,,340.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19790.0,Delta Air Lines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,6.0,1.0,1.0,,,,,,,,,,8.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20304.0,SkyWest Airlines Inc.,673,Embraer ERJ-175,35.0,32.0,53.0,35.0,61.0,54.0,87.0,121.0,119.0,110.0,146.0,156.0,1009.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20366.0,ExpressJet Airlines LLC d/b/a aha!,673,Embraer ERJ-175,56.0,26.0,23.0,4.0,,,,,,,,,109.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20378.0,Mesa Airlines Inc.,673,Embraer ERJ-175,63.0,80.0,64.0,33.0,4.0,,70.0,61.0,29.0,,52.0,35.0,491.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20398.0,Envoy Air,673,Embraer ERJ-175,7.0,5.0,18.0,2.0,,,,,,21.0,2.0,4.0,59.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20452.0,Republic Airline,673,Embraer ERJ-175,325.0,337.0,302.0,276.0,187.0,252.0,525.0,481.0,361.0,449.0,609.0,730.0,4834.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20237.0,Trans States Airlines,675,Embraer-145,4.0,5.0,1.0,,,,,,,,,,10.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20366.0,ExpressJet Airlines LLC d/b/a aha!,675,Embraer-145,16.0,2.0,3.0,1.0,,,,,,,,,22.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20398.0,Envoy Air,675,Embraer-145,54.0,52.0,45.0,31.0,21.0,22.0,25.0,27.0,6.0,6.0,1.0,,290.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20427.0,Piedmont Airlines,675,Embraer-145,66.0,60.0,92.0,19.0,42.0,42.0,10.0,,,,,23.0,354.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20445.0,CommuteAir LLC dba CommuteAir,675,Embraer-145,25.0,1.0,,,,,,,,,,,26.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20398.0,Envoy Air,676,Embraer-140,2.0,1.0,1.0,,,,,,,,,,4.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20452.0,Republic Airline,677,Embraer-Emb-170,288.0,258.0,349.0,19.0,2.0,,85.0,86.0,60.0,7.0,175.0,325.0,1654.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20409.0,JetBlue Airways,678,Embraer 190,99.0,74.0,70.0,16.0,14.0,16.0,,19.0,16.0,14.0,32.0,31.0,401.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19790.0,Delta Air Lines Inc.,687,Airbus Industrie A330-300/333,6.0,3.0,1.0,,,,,2.0,,,1.0,2.0,15.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19790.0,Delta Air Lines Inc.,694,Airbus Industrie A320-100/200,736.0,746.0,538.0,43.0,,,114.0,92.0,91.0,46.0,11.0,31.0,2448.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19805.0,American Airlines Inc.,694,Airbus Industrie A320-100/200,131.0,143.0,136.0,42.0,45.0,59.0,14.0,1.0,21.0,8.0,26.0,31.0,657.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19930.0,Alaska Airlines Inc.,694,Airbus Industrie A320-100/200,23.0,28.0,30.0,4.0,,,,,,,,,85.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19977.0,United Air Lines Inc.,694,Airbus Industrie A320-100/200,24.0,31.0,40.0,12.0,2.0,,,,,2.0,1.0,3.0,115.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20409.0,JetBlue Airways,694,Airbus Industrie A320-100/200,1.0,,1.0,,,,29.0,10.0,8.0,15.0,2.0,2.0,68.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20416.0,Spirit Air Lines,694,Airbus Industrie A320-100/200,532.0,548.0,612.0,184.0,30.0,127.0,189.0,66.0,108.0,141.0,207.0,215.0,2959.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20436.0,Frontier Airlines Inc.,694,Airbus Industrie A320-100/200,23.0,14.0,18.0,,,5.0,10.0,19.0,20.0,17.0,16.0,5.0,147.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19790.0,Delta Air Lines Inc.,696,Airbus Industrie A330-200,,1.0,,,,,,,,,,,1.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19790.0,Delta Air Lines Inc.,698,Airbus Industrie A319,343.0,333.0,268.0,257.0,392.0,278.0,309.0,275.0,239.0,321.0,310.0,366.0,3691.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19805.0,American Airlines Inc.,698,Airbus Industrie A319,81.0,76.0,56.0,7.0,18.0,64.0,111.0,120.0,138.0,115.0,137.0,68.0,991.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19930.0,Alaska Airlines Inc.,698,Airbus Industrie A319,5.0,1.0,,,,,,,,,,,6.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19977.0,United Air Lines Inc.,698,Airbus Industrie A319,7.0,21.0,20.0,2.0,,,,,,29.0,15.0,,94.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20416.0,Spirit Air Lines,698,Airbus Industrie A319,55.0,54.0,65.0,55.0,36.0,50.0,292.0,263.0,62.0,,1.0,8.0,941.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19790.0,Delta Air Lines Inc.,699,Airbus Industrie A321/Lr,938.0,862.0,923.0,450.0,272.0,470.0,1054.0,935.0,810.0,899.0,925.0,883.0,9421.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19805.0,American Airlines Inc.,699,Airbus Industrie A321/Lr,7.0,3.0,1.0,,1.0,15.0,1.0,4.0,,28.0,5.0,8.0,73.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20416.0,Spirit Air Lines,699,Airbus Industrie A321/Lr,202.0,151.0,128.0,37.0,,6.0,228.0,114.0,78.0,268.0,243.0,209.0,1664.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20436.0,Frontier Airlines Inc.,699,Airbus Industrie A321/Lr,13.0,9.0,9.0,,,,8.0,7.0,2.0,5.0,4.0,13.0,70.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19930.0,Alaska Airlines Inc.,721,Airbus Industrie A321-200n,2.0,,,1.0,,,,,,,,,3.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19805.0,American Airlines Inc.,721,Airbus Industrie A321-200n,,,1.0,,,,,,,,,1.0,2.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20416.0,Spirit Air Lines,722,Airbus Industrie A320-200n,77.0,136.0,182.0,68.0,74.0,100.0,161.0,53.0,119.0,152.0,204.0,189.0,1515.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20436.0,Frontier Airlines Inc.,722,Airbus Industrie A320-200n,74.0,79.0,58.0,3.0,8.0,27.0,29.0,25.0,35.0,45.0,37.0,31.0,451.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19790.0,Delta Air Lines Inc.,723,A200-100 BD-500-1A10,212.0,198.0,252.0,37.0,55.0,157.0,126.0,155.0,154.0,89.0,114.0,129.0,1678.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19790.0,Delta Air Lines Inc.,888,Boeing 737-900ER,1128.0,1054.0,946.0,278.0,215.0,297.0,451.0,555.0,552.0,624.0,602.0,677.0,7379.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19930.0,Alaska Airlines Inc.,888,Boeing 737-900ER,1.0,,,3.0,16.0,10.0,24.0,24.0,20.0,2.0,8.0,18.0,126.0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19977.0,United Air Lines Inc.,888,Boeing 737-900ER,10.0,10.0,2.0,,,,,,,1.0,,,23.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20500.0,GoJet Airlines LLC d/b/a United Express,530,Bombardier CRJ550,,102.0,265.0,30.0,,,,217.0,345.0,449.0,453.0,403.0,2264.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",19790.0,Delta Air Lines Inc.,608,Boeing 717-200,126.0,119.0,117.0,88.0,81.0,66.0,97.0,,,,12.0,93.0,799.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",19790.0,Delta Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,54.0,65.0,36.0,,,,20.0,1.0,,,,,176.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",19977.0,United Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,395.0,294.0,216.0,16.0,56.0,63.0,133.0,104.0,177.0,285.0,260.0,254.0,2253.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",19790.0,Delta Air Lines Inc.,614,Boeing 737-800,80.0,55.0,67.0,1.0,,,55.0,160.0,163.0,145.0,136.0,83.0,945.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",19805.0,American Airlines Inc.,614,Boeing 737-800,398.0,369.0,299.0,65.0,4.0,79.0,204.0,231.0,154.0,163.0,196.0,152.0,2314.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",19930.0,Alaska Airlines Inc.,614,Boeing 737-800,98.0,56.0,78.0,5.0,1.0,3.0,6.0,4.0,2.0,8.0,3.0,2.0,266.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",19977.0,United Air Lines Inc.,614,Boeing 737-800,709.0,745.0,799.0,71.0,123.0,104.0,223.0,375.0,255.0,293.0,561.0,530.0,4788.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20422.0,Sun Country Airlines d/b/a MN Airlines,614,Boeing 737-800,19.0,16.0,13.0,,,,31.0,18.0,,,,,97.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",19977.0,United Air Lines Inc.,622,Boeing 757-200,963.0,945.0,734.0,57.0,6.0,64.0,191.0,170.0,136.0,179.0,211.0,190.0,3846.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",19977.0,United Air Lines Inc.,623,Boeing 757-300,2.0,7.0,,,18.0,52.0,56.0,16.0,4.0,25.0,8.0,7.0,195.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",19977.0,United Air Lines Inc.,624,Boeing 767-400/ER,104.0,82.0,71.0,,,,,,,,,,257.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",19977.0,United Air Lines Inc.,626,Boeing 767-300/300ER,81.0,54.0,35.0,14.0,6.0,45.0,63.0,70.0,67.0,68.0,31.0,41.0,575.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",19790.0,Delta Air Lines Inc.,626,Boeing 767-300/300ER,,1.0,,,,,,,,,,,1.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",19977.0,United Air Lines Inc.,627,Boeing 777-200ER/200LR/233LR,115.0,125.0,150.0,2.0,4.0,5.0,27.0,117.0,76.0,57.0,57.0,74.0,809.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,2.0,,,,,,,,,,0.0,,2.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",21712.0,Elite Airways LLC,629,Canadair RJ-200ER /RJ-440,5.0,4.0,4.0,0.0,4.0,,9.0,3.0,4.0,,,,33.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20363.0,Endeavor Air Inc.,629,Canadair RJ-200ER /RJ-440,,,,,,,0.0,,,,,,0.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20304.0,SkyWest Airlines Inc.,631,Canadair RJ-700,36.0,12.0,2.0,,,,,,,,,,50.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20500.0,GoJet Airlines LLC d/b/a United Express,631,Canadair RJ-700,56.0,46.0,60.0,,,,,,,,,,162.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",21712.0,Elite Airways LLC,631,Canadair RJ-700,4.0,4.0,3.0,0.0,,,,1.0,,5.0,9.0,10.0,36.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20363.0,Endeavor Air Inc.,631,Canadair RJ-700,,1.0,,,,,,,2.0,1.0,,3.0,7.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",19977.0,United Air Lines Inc.,634,Boeing 737-900,1.0,3.0,,,,,,,,,,,4.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",19930.0,Alaska Airlines Inc.,634,Boeing 737-900,,,1.0,,,,,,,,,,1.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",19977.0,United Air Lines Inc.,637,Boeing 777-300/300ER/333ER,20.0,32.0,21.0,7.0,9.0,3.0,13.0,24.0,9.0,27.0,20.0,20.0,205.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,49.0,44.0,66.0,,,,30.0,,,,,,189.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,134.0,156.0,151.0,0.0,55.0,60.0,137.0,149.0,185.0,246.0,216.0,166.0,1655.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20500.0,GoJet Airlines LLC d/b/a United Express,638,Canadair CRJ 900,72.0,23.0,1.0,,,,,,,,,,96.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,,,,,,,,,,,,2.0,2.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",19790.0,Delta Air Lines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,,1.0,,,,,,,,,,,1.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20304.0,SkyWest Airlines Inc.,673,Embraer ERJ-175,48.0,48.0,53.0,22.0,2.0,,,,,,,,173.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20398.0,Envoy Air,673,Embraer ERJ-175,39.0,51.0,50.0,6.0,,20.0,42.0,49.0,22.0,3.0,,13.0,295.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20452.0,Republic Airline,673,Embraer ERJ-175,920.0,979.0,892.0,38.0,135.0,499.0,729.0,527.0,318.0,424.0,408.0,389.0,6258.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20366.0,ExpressJet Airlines LLC d/b/a aha!,675,Embraer-145,1285.0,990.0,694.0,34.0,,,,,,,,,3003.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20445.0,CommuteAir LLC dba CommuteAir,675,Embraer-145,1761.0,1625.0,1348.0,35.0,1.0,,,,85.0,323.0,337.0,142.0,5657.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20452.0,Republic Airline,677,Embraer-Emb-170,1165.0,1042.0,1065.0,63.0,12.0,41.0,564.0,607.0,508.0,615.0,470.0,514.0,6666.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20409.0,JetBlue Airways,678,Embraer 190,208.0,187.0,160.0,30.0,1.0,,35.0,6.0,,,37.0,63.0,727.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",19805.0,American Airlines Inc.,694,Airbus Industrie A320-100/200,43.0,64.0,78.0,15.0,7.0,,25.0,27.0,68.0,28.0,36.0,27.0,418.0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",19977.0,United Air Lines Inc.,694,Airbus Industrie A320-100/200,793.0,763.0,696.0,45.0,82.0,52.0,344.0,121.0,79.0,250.0,108.0,125.0,3458.0
